shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
2_0_shp,35.1637264,129.1434393,576
2_0_shp,35.1624765,129.1458305,577
2_0_shp,35.1615641,129.1475479,578
2_0_shp,35.161277,129.1480904,579
2_0_shp,35.1608983,129.148929,580
2_0_shp,35.1605727,129.149691,581
2_0_shp,35.160269,129.1502794,582
2_0_shp,35.1601545,129.150636,583
2_0_shp,35.1601489,129.1512944,584
2_0_shp,35.1602703,129.1518434,585
2_0_shp,35.1610592,129.1540555,586
2_0_shp,35.161442,129.154772,587
2_0_shp,35.1622301,129.1562088,588
2_0_shp,35.1636846,129.1588087,589
2_0_shp,35.1643536,129.1600046,590
2_0_shp,35.1660332,129.1630021,591
2_0_shp,35.1662671,129.1635919,592
2_0_shp,35.1663865,129.164368,593
2_0_shp,35.1666518,129.1678104,594
2_0_shp,35.1667004,129.1687279,595
2_0_shp,35.1668071,129.1707439,596
2_0_shp,35.1668542,129.1716259,597
2_0_shp,35.1669228,129.1719554,598
2_0_shp,35.1670067,129.1722248,599
2_0_shp,35.1671393,129.1725405,600
2_0_shp,35.1672981,129.1728293,601
2_0_shp,35.1676685,129.1733534,602
2_0_shp,35.1684025,129.1743649,603
2_0_shp,35.1691877,129.1754469,604
2_0_shp,35.1694514,129.1759213,605
3_1_shp,35.1654182,129.1146714,0
3_1_shp,35.1668007,129.1150349,1
3_1_shp,35.1669849,129.1150563,2
3_1_shp,35.1673125,129.1149834,3
3_1_shp,35.1674083,129.11493,4
3_1_shp,35.1675067,129.1148525,5
3_1_shp,35.1676909,129.1146593,6
3_1_shp,35.1679314,129.114308,7
3_1_shp,35.1679443,129.1142892,8
3_1_shp,35.1680097,129.1141937,9
3_1_shp,35.168131,129.1140165,10
3_1_shp,35.1681435,129.1139982,11
3_1_shp,35.1699035,129.1114275,12
3_1_shp,35.1710763,129.1097402,13
3_1_shp,35.1712254,129.1094451,14
3_1_shp,35.1713569,129.1090052,15
3_1_shp,35.1715035,129.1084416,16
3_1_shp,35.1716463,129.1078573,17
3_1_shp,35.1717331,129.1075159,18
3_1_shp,35.1725189,129.104424,19
3_1_shp,35.1729355,129.1027181,20
3_1_shp,35.1731109,129.1019188,21
3_1_shp,35.1731408,129.1012666,22
3_1_shp,35.1731298,129.101143,23
3_1_shp,35.1731355,129.1009118,24
3_1_shp,35.1731504,129.1002988,25
3_1_shp,35.1731923,129.0981131,26
3_1_shp,35.1733501,129.0965949,27
3_1_shp,35.1734626,129.0957491,28
3_1_shp,35.1734968,129.0954923,29
3_1_shp,35.1736882,129.0940635,30
3_1_shp,35.173795,129.093266,31
3_1_shp,35.1739073,129.0923121,32
3_1_shp,35.1741063,129.0906214,33
3_1_shp,35.1745097,129.0875368,34
3_1_shp,35.1745843,129.0872203,35
3_1_shp,35.1746373,129.0871,36
3_1_shp,35.1747026,129.0869521,37
3_1_shp,35.174821,129.0867644,38
3_1_shp,35.1749877,129.0866142,39
3_1_shp,35.1753867,129.0863567,40
3_1_shp,35.1757725,129.0861743,41
3_1_shp,35.1763564,129.0859514,42
3_1_shp,35.1764209,129.0859268,43
3_1_shp,35.1764541,129.0859125,44
3_1_shp,35.1766388,129.0858331,45
3_1_shp,35.1774356,129.0854905,46
3_1_shp,35.1774773,129.0854726,47
3_1_shp,35.1778412,129.0853144,48
3_1_shp,35.1780336,129.0852282,49
3_1_shp,35.178619,129.0849842,50
3_1_shp,35.1788677,129.0848703,51
3_1_shp,35.1797512,129.084499,52
3_1_shp,35.179828,129.0844668,53
3_1_shp,35.1798806,129.084444,54
3_1_shp,35.1809841,129.0839876,55
3_1_shp,35.1815124,129.083766,56
3_1_shp,35.18253,129.0833073,57
3_1_shp,35.1825826,129.0832831,58
3_1_shp,35.1828055,129.0832131,59
3_1_shp,35.1831637,129.0830684,60
3_1_shp,35.1844568,129.082562,61
3_1_shp,35.1846557,129.0824836,62
3_1_shp,35.1853994,129.0821598,63
3_1_shp,35.1856202,129.0819632,64
3_1_shp,35.1857434,129.0818394,65
3_1_shp,35.1858506,129.0817087,66
3_1_shp,35.1859918,129.0815013,67
3_1_shp,35.1860894,129.081298,68
3_1_shp,35.1862353,129.0810174,69
3_1_shp,35.1863436,129.0807509,70
3_1_shp,35.186469,129.0804118,71
3_1_shp,35.1864821,129.0803772,72
3_1_shp,35.1867666,129.079628,73
3_1_shp,35.1873564,129.0780526,74
3_1_shp,35.1876282,129.0772962,75
3_1_shp,35.1877812,129.0767872,76
3_1_shp,35.1879294,129.07615,77
3_1_shp,35.1879398,129.076103,78
3_1_shp,35.1881587,129.0751558,79
3_1_shp,35.1882883,129.0746437,80
3_1_shp,35.1884481,129.0742331,81
3_1_shp,35.1885438,129.0739981,82
3_1_shp,35.1887617,129.0734632,83
3_1_shp,35.1888541,129.0732567,84
3_1_shp,35.1889423,129.0730567,85
3_1_shp,35.1891737,129.0726355,86
3_1_shp,35.1898462,129.0712552,87
3_1_shp,35.1901736,129.0705707,88
3_1_shp,35.1907293,129.069342,89
3_1_shp,35.1908589,129.0690818,90
3_1_shp,35.1909419,129.0688135,91
3_1_shp,35.1909793,129.0686848,92
3_1_shp,35.1909929,129.0685106,93
3_1_shp,35.1909906,129.0680891,94
3_1_shp,35.1910362,129.0677584,95
3_1_shp,35.1911372,129.0676273,96
3_1_shp,35.1912785,129.0675398,97
3_1_shp,35.1914648,129.0674868,98
3_1_shp,35.1918753,129.0673849,99
3_1_shp,35.1955588,129.0662401,100
3_1_shp,35.1962326,129.0660135,101
3_1_shp,35.1984783,129.0652584,102
3_1_shp,35.1990904,129.0650666,103
3_1_shp,35.1996268,129.0648986,104
3_1_shp,35.2000608,129.0648078,105
3_1_shp,35.2003326,129.0647863,106
3_1_shp,35.2005561,129.0648239,107
3_1_shp,35.2007665,129.0648829,108
3_1_shp,35.201069,129.0650599,109
3_1_shp,35.2017448,129.0654667,110
3_1_shp,35.2027301,129.0661531,111
3_1_shp,35.2036655,129.0667917,112
3_1_shp,35.2042159,129.0671675,113
3_1_shp,35.2059179,129.068318,114
3_1_shp,35.2065443,129.0687047,115
3_1_shp,35.206881,129.0689368,116
3_1_shp,35.2071889,129.0691444,117
3_1_shp,35.2072937,129.0691915,118
3_1_shp,35.2073735,129.0692166,119
3_1_shp,35.207474,129.0692239,120
3_1_shp,35.2075503,129.0692178,121
3_1_shp,35.2076055,129.0692068,122
3_1_shp,35.2076637,129.0691837,123
3_1_shp,35.2077595,129.0691238,124
3_1_shp,35.2079305,129.0689843,125
3_1_shp,35.2080397,129.0688758,126
3_1_shp,35.208143,129.0687308,127
3_1_shp,35.2082643,129.0684821,128
3_1_shp,35.2083393,129.0682937,129
3_1_shp,35.2084883,129.0678616,130
3_1_shp,35.2085423,129.0676056,131
3_1_shp,35.2088217,129.0666881,132
3_1_shp,35.2090283,129.0659178,133
3_1_shp,35.2096292,129.0636972,134
3_1_shp,35.2101418,129.0616914,135
3_1_shp,35.2126515,129.0464494,136
3_1_shp,35.2130032,129.0444144,137
3_1_shp,35.2131147,129.0436867,138
3_1_shp,35.2132028,129.0424525,139
3_1_shp,35.2130056,129.0402738,140
3_1_shp,35.2127763,129.0386834,141
3_1_shp,35.2128272,129.0381798,142
3_1_shp,35.2128983,129.0372391,143
3_1_shp,35.2129876,129.0364611,144
3_1_shp,35.2130437,129.0359475,145
3_1_shp,35.2131576,129.0349175,146
3_1_shp,35.2132321,129.0335121,147
3_1_shp,35.2132453,129.0330561,148
3_1_shp,35.2132146,129.0325679,149
3_1_shp,35.213013,129.031318,150
3_1_shp,35.2128771,129.0304007,151
3_1_shp,35.2127676,129.0294244,152
3_1_shp,35.2127568,129.0286546,153
3_1_shp,35.212807,129.0281155,154
3_1_shp,35.2128478,129.027972,155
3_1_shp,35.2130174,129.0273752,156
3_1_shp,35.213127,129.0267851,157
3_1_shp,35.2132409,129.0257873,158
3_1_shp,35.2132716,129.0248968,159
3_1_shp,35.2133222,129.0243523,160
3_1_shp,35.2133254,129.023926,161
3_1_shp,35.2133286,129.0234913,162
3_1_shp,35.213219,129.0202834,163
3_1_shp,35.2131533,129.0185185,164
3_1_shp,35.2131445,129.0179123,165
3_1_shp,35.21307,129.017333,166
3_1_shp,35.2129692,129.0168126,167
3_1_shp,35.2119767,129.0127544,168
3_1_shp,35.2108562,129.008173,169
3_1_shp,35.2105285,129.0068897,170
3_1_shp,35.2103541,129.0062761,171
3_1_shp,35.2102432,129.0057893,172
3_1_shp,35.2100833,129.0052764,173
3_1_shp,35.2098992,129.0043538,174
3_1_shp,35.209796,129.0039863,175
3_1_shp,35.2097477,129.0034928,176
3_1_shp,35.2097565,129.0029349,177
3_1_shp,35.2098486,129.0024682,178
3_1_shp,35.2100195,129.0019049,179
3_1_shp,35.2100852,129.0015455,180
3_1_shp,35.2100852,129.0011914,181
3_1_shp,35.2100721,129.0007784,182
3_1_shp,35.2099827,129.0003164,183
3_1_shp,35.2098471,128.99988,184
3_1_shp,35.2097436,128.9996542,185
3_1_shp,35.2096287,128.9994412,186
3_1_shp,35.209501,128.9992496,187
3_1_shp,35.2093609,128.9990782,188
3_1_shp,35.2092044,128.9988967,189
3_1_shp,35.2083723,128.9980447,190
3_1_shp,35.2083333,128.9980044,191
3_1_shp,35.2072413,128.9968777,192
3_1_shp,35.2067105,128.9963297,193
3_1_shp,35.2061914,128.9957938,194
3_1_shp,35.2061397,128.9957407,195
3_1_shp,35.2059955,128.9955643,196
3_1_shp,35.2058637,128.9953576,197
3_1_shp,35.2057195,128.9950702,198
3_1_shp,35.2056536,128.9948686,199
3_1_shp,35.2055919,128.9945963,200
3_1_shp,35.2055589,128.994314,201
3_1_shp,35.2055548,128.9940468,202
3_1_shp,35.2055754,128.99383,203
3_1_shp,35.2056124,128.9936284,204
3_1_shp,35.2056578,128.9934217,205
3_1_shp,35.2057195,128.9932402,206
3_1_shp,35.2058061,128.9930335,207
3_1_shp,35.2058738,128.9928941,208
3_1_shp,35.205985,128.9927076,209
3_1_shp,35.2060756,128.9925664,210
3_1_shp,35.207575,128.9903432,211
3_1_shp,35.2101083,128.9866075,212
3_1_shp,35.2103595,128.9862092,213
3_1_shp,35.2105746,128.9857551,214
3_1_shp,35.2107502,128.9852409,215
3_1_shp,35.2108556,128.9848752,216
3_1_shp,35.210947,128.9844576,217
3_1_shp,35.2110106,128.9840444,218
3_1_shp,35.2111676,128.982651,219
3_1_shp,35.2112369,128.9819597,220
3_1_shp,35.2113301,128.9810307,221
3_1_shp,35.2114442,128.9799823,222
3_1_shp,35.2114964,128.9793452,223
3_1_shp,35.2116338,128.9780601,224
3_1_shp,35.2124328,128.970123,225
3_1_shp,35.2125086,128.9693851,226
3_1_shp,35.2125992,128.9685028,227
3_1_shp,35.2126626,128.9678306,228
3_1_shp,35.2128861,128.9656768,229
3_1_shp,35.2129783,128.9647619,230
3_1_shp,35.2130758,128.9637947,231
3_1_shp,35.2131214,128.9633414,232
3_1_shp,35.2131821,128.9627393,233
3_1_shp,35.2132169,128.9624742,234
3_1_shp,35.2133101,128.9618623,235
3_1_shp,35.2133112,128.9618388,236
3_1_shp,35.2134159,128.9607978,237
3_0_shp,35.2134159,128.9607978,0
3_0_shp,35.2133112,128.9618388,1
3_0_shp,35.2133101,128.9618623,2
3_0_shp,35.2132169,128.9624742,3
3_0_shp,35.2131821,128.9627393,4
3_0_shp,35.2131214,128.9633414,5
3_0_shp,35.2130758,128.9637947,6
3_0_shp,35.2129783,128.9647619,7
3_0_shp,35.2128861,128.9656768,8
3_0_shp,35.2126626,128.9678306,9
3_0_shp,35.2125992,128.9685028,10
3_0_shp,35.2125086,128.9693851,11
3_0_shp,35.2124328,128.970123,12
3_0_shp,35.2116338,128.9780601,13
3_0_shp,35.2114964,128.9793452,14
3_0_shp,35.2114442,128.9799823,15
3_0_shp,35.2113301,128.9810307,16
3_0_shp,35.2112369,128.9819597,17
3_0_shp,35.2111676,128.982651,18
3_0_shp,35.2110106,128.9840444,19
3_0_shp,35.210947,128.9844576,20
3_0_shp,35.2108556,128.9848752,21
3_0_shp,35.2107502,128.9852409,22
3_0_shp,35.2105746,128.9857551,23
3_0_shp,35.2103595,128.9862092,24
3_0_shp,35.2101083,128.9866075,25
3_0_shp,35.207575,128.9903432,26
3_0_shp,35.2060756,128.9925664,27
3_0_shp,35.205985,128.9927076,28
3_0_shp,35.2058738,128.9928941,29
3_0_shp,35.2058061,128.9930335,30
3_0_shp,35.2057195,128.9932402,31
3_0_shp,35.2056578,128.9934217,32
3_0_shp,35.2056124,128.9936284,33
3_0_shp,35.2055754,128.99383,34
3_0_shp,35.2055548,128.9940468,35
3_0_shp,35.2055589,128.994314,36
3_0_shp,35.2055919,128.9945963,37
3_0_shp,35.2056536,128.9948686,38
3_0_shp,35.2057195,128.9950702,39
3_0_shp,35.2058637,128.9953576,40
3_0_shp,35.2059955,128.9955643,41
3_0_shp,35.2061397,128.9957407,42
3_0_shp,35.2061914,128.9957938,43
3_0_shp,35.2067105,128.9963297,44
3_0_shp,35.2072413,128.9968777,45
3_0_shp,35.2083333,128.9980044,46
3_0_shp,35.2083723,128.9980447,47
3_0_shp,35.2092044,128.9988967,48
3_0_shp,35.2093609,128.9990782,49
3_0_shp,35.209501,128.9992496,50
3_0_shp,35.2096287,128.9994412,51
3_0_shp,35.2097436,128.9996542,52
3_0_shp,35.2098471,128.99988,53
3_0_shp,35.2099827,129.0003164,54
3_0_shp,35.2100721,129.0007784,55
3_0_shp,35.2100852,129.0011914,56
3_0_shp,35.2100852,129.0015455,57
3_0_shp,35.2100195,129.0019049,58
3_0_shp,35.2098486,129.0024682,59
3_0_shp,35.2097565,129.0029349,60
3_0_shp,35.2097477,129.0034928,61
3_0_shp,35.209796,129.0039863,62
3_0_shp,35.2098992,129.0043538,63
3_0_shp,35.2100833,129.0052764,64
3_0_shp,35.2102432,129.0057893,65
3_0_shp,35.2103541,129.0062761,66
3_0_shp,35.2105285,129.0068897,67
3_0_shp,35.2108562,129.008173,68
3_0_shp,35.2119767,129.0127544,69
3_0_shp,35.2129692,129.0168126,70
3_0_shp,35.21307,129.017333,71
3_0_shp,35.2131445,129.0179123,72
3_0_shp,35.2131533,129.0185185,73
3_0_shp,35.213219,129.0202834,74
3_0_shp,35.2133286,129.0234913,75
3_0_shp,35.2133254,129.023926,76
3_0_shp,35.2133222,129.0243523,77
3_0_shp,35.2132716,129.0248968,78
3_0_shp,35.2132409,129.0257873,79
3_0_shp,35.213127,129.0267851,80
3_0_shp,35.2130174,129.0273752,81
3_0_shp,35.2128478,129.027972,82
3_0_shp,35.212807,129.0281155,83
3_0_shp,35.2127568,129.0286546,84
3_0_shp,35.2127676,129.0294244,85
3_0_shp,35.2128771,129.0304007,86
3_0_shp,35.213013,129.031318,87
3_0_shp,35.2132146,129.0325679,88
3_0_shp,35.2132453,129.0330561,89
3_0_shp,35.2132321,129.0335121,90
3_0_shp,35.2131576,129.0349175,91
3_0_shp,35.2130437,129.0359475,92
3_0_shp,35.2129876,129.0364611,93
3_0_shp,35.2128983,129.0372391,94
3_0_shp,35.2128272,129.0381798,95
3_0_shp,35.2127763,129.0386834,96
3_0_shp,35.2130056,129.0402738,97
3_0_shp,35.2132028,129.0424525,98
3_0_shp,35.2131147,129.0436867,99
3_0_shp,35.2130032,129.0444144,100
3_0_shp,35.2126515,129.0464494,101
3_0_shp,35.2101418,129.0616914,102
3_0_shp,35.2096292,129.0636972,103
3_0_shp,35.2090283,129.0659178,104
3_0_shp,35.2088217,129.0666881,105
3_0_shp,35.2085423,129.0676056,106
3_0_shp,35.2084883,129.0678616,107
3_0_shp,35.2083393,129.0682937,108
3_0_shp,35.2082643,129.0684821,109
3_0_shp,35.208143,129.0687308,110
3_0_shp,35.2080397,129.0688758,111
3_0_shp,35.2079305,129.0689843,112
3_0_shp,35.2077595,129.0691238,113
3_0_shp,35.2076637,129.0691837,114
3_0_shp,35.2076055,129.0692068,115
3_0_shp,35.2075503,129.0692178,116
3_0_shp,35.207474,129.0692239,117
3_0_shp,35.2073735,129.0692166,118
3_0_shp,35.2072937,129.0691915,119
3_0_shp,35.2071889,129.0691444,120
3_0_shp,35.206881,129.0689368,121
3_0_shp,35.2065443,129.0687047,122
3_0_shp,35.2059179,129.068318,123
3_0_shp,35.2042159,129.0671675,124
3_0_shp,35.2036655,129.0667917,125
3_0_shp,35.2027301,129.0661531,126
3_0_shp,35.2017448,129.0654667,127
3_0_shp,35.201069,129.0650599,128
3_0_shp,35.2007665,129.0648829,129
3_0_shp,35.2005561,129.0648239,130
3_0_shp,35.2003326,129.0647863,131
3_0_shp,35.2000608,129.0648078,132
3_0_shp,35.1996268,129.0648986,133
3_0_shp,35.1990904,129.0650666,134
3_0_shp,35.1984783,129.0652584,135
3_0_shp,35.1962326,129.0660135,136
3_0_shp,35.1955588,129.0662401,137
3_0_shp,35.1918753,129.0673849,138
3_0_shp,35.1914648,129.0674868,139
3_0_shp,35.1912785,129.0675398,140
3_0_shp,35.1911372,129.0676273,141
3_0_shp,35.1910362,129.0677584,142
3_0_shp,35.1909906,129.0680891,143
3_0_shp,35.1909929,129.0685106,144
3_0_shp,35.1909793,129.0686848,145
3_0_shp,35.1909419,129.0688135,146
3_0_shp,35.1908589,129.0690818,147
3_0_shp,35.1907293,129.069342,148
3_0_shp,35.1901736,129.0705707,149
3_0_shp,35.1898462,129.0712552,150
3_0_shp,35.1891737,129.0726355,151
3_0_shp,35.1889423,129.0730567,152
3_0_shp,35.1888541,129.0732567,153
3_0_shp,35.1887617,129.0734632,154
3_0_shp,35.1885438,129.0739981,155
3_0_shp,35.1884481,129.0742331,156
3_0_shp,35.1882883,129.0746437,157
3_0_shp,35.1881587,129.0751558,158
3_0_shp,35.1879398,129.076103,159
3_0_shp,35.1879294,129.07615,160
3_0_shp,35.1877812,129.0767872,161
3_0_shp,35.1876282,129.0772962,162
3_0_shp,35.1873564,129.0780526,163
3_0_shp,35.1867666,129.079628,164
3_0_shp,35.1864821,129.0803772,165
3_0_shp,35.186469,129.0804118,166
3_0_shp,35.1863436,129.0807509,167
3_0_shp,35.1862353,129.0810174,168
3_0_shp,35.1860894,129.081298,169
3_0_shp,35.1859918,129.0815013,170
3_0_shp,35.1858506,129.0817087,171
3_0_shp,35.1857434,129.0818394,172
3_0_shp,35.1856202,129.0819632,173
3_0_shp,35.1853994,129.0821598,174
3_0_shp,35.1846557,129.0824836,175
3_0_shp,35.1844568,129.082562,176
3_0_shp,35.1831637,129.0830684,177
3_0_shp,35.1828055,129.0832131,178
3_0_shp,35.1825826,129.0832831,179
3_0_shp,35.18253,129.0833073,180
3_0_shp,35.1815124,129.083766,181
3_0_shp,35.1809841,129.0839876,182
3_0_shp,35.1798806,129.084444,183
3_0_shp,35.179828,129.0844668,184
3_0_shp,35.1797512,129.084499,185
3_0_shp,35.1788677,129.0848703,186
3_0_shp,35.178619,129.0849842,187
3_0_shp,35.1780336,129.0852282,188
3_0_shp,35.1778412,129.0853144,189
3_0_shp,35.1774773,129.0854726,190
3_0_shp,35.1774356,129.0854905,191
3_0_shp,35.1766388,129.0858331,192
3_0_shp,35.1764541,129.0859125,193
3_0_shp,35.1764209,129.0859268,194
3_0_shp,35.1763564,129.0859514,195
3_0_shp,35.1757725,129.0861743,196
3_0_shp,35.1753867,129.0863567,197
3_0_shp,35.1749877,129.0866142,198
3_0_shp,35.174821,129.0867644,199
3_0_shp,35.1747026,129.0869521,200
3_0_shp,35.1746373,129.0871,201
3_0_shp,35.1745843,129.0872203,202
3_0_shp,35.1745097,129.0875368,203
3_0_shp,35.1741063,129.0906214,204
3_0_shp,35.1739073,129.0923121,205
3_0_shp,35.173795,129.093266,206
3_0_shp,35.1736882,129.0940635,207
3_0_shp,35.1734968,129.0954923,208
3_0_shp,35.1734626,129.0957491,209
3_0_shp,35.1733501,129.0965949,210
3_0_shp,35.1731923,129.0981131,211
3_0_shp,35.1731504,129.1002988,212
3_0_shp,35.1731355,129.1009118,213
3_0_shp,35.1731298,129.101143,214
3_0_shp,35.1731408,129.1012666,215
3_0_shp,35.1731109,129.1019188,216
3_0_shp,35.1729355,129.1027181,217
3_0_shp,35.1725189,129.104424,218
3_0_shp,35.1717331,129.1075159,219
3_0_shp,35.1716463,129.1078573,220
3_0_shp,35.1715035,129.1084416,221
3_0_shp,35.1713569,129.1090052,222
3_0_shp,35.1712254,129.1094451,223
3_0_shp,35.1710763,129.1097402,224
3_0_shp,35.1699035,129.1114275,225
3_0_shp,35.1681435,129.1139982,226
3_0_shp,35.168131,129.1140165,227
3_0_shp,35.1680097,129.1141937,228
3_0_shp,35.1679443,129.1142892,229
3_0_shp,35.1679314,129.114308,230
3_0_shp,35.1676909,129.1146593,231
3_0_shp,35.1675067,129.1148525,232
3_0_shp,35.1674083,129.11493,233
3_0_shp,35.1673125,129.1149834,234
3_0_shp,35.1669849,129.1150563,235
3_0_shp,35.1668007,129.1150349,236
3_0_shp,35.1654182,129.1146714,237
4_1_shp,35.2065213,129.068789,0
4_1_shp,35.2068335,129.068999,1
4_1_shp,35.2071704,129.0692123,2
4_1_shp,35.2074125,129.0693662,3
4_1_shp,35.207542,129.0694835,4
4_1_shp,35.2076001,129.0695639,5
4_1_shp,35.2076582,129.0696618,6
4_1_shp,35.2076998,129.0697731,7
4_1_shp,35.2077239,129.0698804,8
4_1_shp,35.207736,129.0699998,9
4_1_shp,35.2077239,129.0701366,10
4_1_shp,35.207696,129.0703057,11
4_1_shp,35.2074215,129.0709041,12
4_1_shp,35.2070248,129.071818,13
4_1_shp,35.2067287,129.0725273,14
4_1_shp,35.2047222,129.0772975,15
4_1_shp,35.2045114,129.0777953,16
4_1_shp,35.2042718,129.0783285,17
4_1_shp,35.2037367,129.0795868,18
4_1_shp,35.2030962,129.081145,19
4_1_shp,35.2023292,129.0826193,20
4_1_shp,35.2020588,129.0831122,21
4_1_shp,35.2019286,129.0834101,22
4_1_shp,35.2018116,129.0836791,23
4_1_shp,35.2017248,129.0838787,24
4_1_shp,35.2016062,129.0844214,25
4_1_shp,35.2014904,129.0850936,26
4_1_shp,35.2011816,129.0867612,27
4_1_shp,35.2009557,129.0880189,28
4_1_shp,35.2007787,129.0889784,29
4_1_shp,35.2007738,129.0889972,30
4_1_shp,35.2006886,129.0893748,31
4_1_shp,35.2006028,129.0896495,32
4_1_shp,35.20042,129.0902244,33
4_1_shp,35.2001883,129.0908233,34
4_1_shp,35.1998091,129.0920325,35
4_1_shp,35.1993941,129.0931341,36
4_1_shp,35.1991531,129.0938009,37
4_1_shp,35.1988073,129.0948762,38
4_1_shp,35.1986958,129.0952176,39
4_1_shp,35.1986213,129.0954803,40
4_1_shp,35.1985442,129.0957171,41
4_1_shp,35.1985306,129.0960723,42
4_1_shp,35.1985991,129.0964531,43
4_1_shp,35.1987038,129.0966586,44
4_1_shp,35.1988164,129.0968651,45
4_1_shp,35.1989719,129.0970469,46
4_1_shp,35.1992371,129.0972344,47
4_1_shp,35.1997237,129.0975688,48
4_1_shp,35.2010874,129.0982709,49
4_1_shp,35.201241,129.09835,50
4_1_shp,35.2020568,129.0987905,51
4_1_shp,35.2021352,129.0988328,52
4_1_shp,35.202481,129.0991826,53
4_1_shp,35.2029632,129.0996868,54
4_1_shp,35.2034278,129.1002662,55
4_1_shp,35.2036558,129.1005773,56
4_1_shp,35.2039012,129.1008133,57
4_1_shp,35.2047691,129.1013605,58
4_1_shp,35.2053788,129.1017618,59
4_1_shp,35.2060409,129.1021476,60
4_1_shp,35.2064154,129.1025352,61
4_1_shp,35.2068365,129.1030661,62
4_1_shp,35.2072872,129.1033767,63
4_1_shp,35.2079701,129.1034807,64
4_1_shp,35.2086558,129.1034732,65
4_1_shp,35.2092584,129.1035181,66
4_1_shp,35.2095889,129.1037481,67
4_1_shp,35.2098033,129.1040757,68
4_1_shp,35.2100091,129.1045585,69
4_1_shp,35.2102695,129.1050592,70
4_1_shp,35.2107596,129.1055263,71
4_1_shp,35.2117737,129.1064138,72
4_1_shp,35.2130228,129.1075237,73
4_1_shp,35.2136456,129.1080838,74
4_1_shp,35.2139476,129.1084094,75
4_1_shp,35.2140915,129.108638,76
4_1_shp,35.2143296,129.1098524,77
4_1_shp,35.2145466,129.1110406,78
4_1_shp,35.2146496,129.1115855,79
4_1_shp,35.2147847,129.1121687,80
4_1_shp,35.2152931,129.1137352,81
4_1_shp,35.2156261,129.1147008,82
4_1_shp,35.2157922,129.1152377,83
4_1_shp,35.2163098,129.1166105,84
4_1_shp,35.2168182,129.1182198,85
4_1_shp,35.2170636,129.1191639,86
4_1_shp,35.2172433,129.1204042,87
4_1_shp,35.2175545,129.1223182,88
4_1_shp,35.2176865,129.1232519,89
4_1_shp,35.2177158,129.1235153,90
4_1_shp,35.2177692,129.1238374,91
4_1_shp,35.2179752,129.1253008,92
4_1_shp,35.21819,129.1272707,93
4_1_shp,35.2184529,129.1288371,94
4_1_shp,35.2185581,129.1294808,95
4_1_shp,35.2185581,129.1298885,96
4_1_shp,35.2185055,129.1302533,97
4_1_shp,35.2183652,129.1309766,98
4_1_shp,35.2180672,129.1326811,99
4_1_shp,35.2179269,129.1334595,100
4_1_shp,35.2178793,129.134039,101
4_1_shp,35.2178943,129.1346827,102
4_1_shp,35.2179996,129.1356528,103
4_1_shp,35.2179947,129.1362331,104
4_1_shp,35.2180644,129.1368574,105
4_1_shp,35.2182201,129.1382518,106
4_1_shp,35.2182075,129.1388363,107
4_1_shp,35.2182425,129.1399092,108
4_1_shp,35.2182509,129.1403276,109
4_1_shp,35.2182947,129.140671,110
4_1_shp,35.2183561,129.1410465,111
4_1_shp,35.2184525,129.1413791,112
4_1_shp,35.2185927,129.1417117,113
4_1_shp,35.2187592,129.1420335,114
4_1_shp,35.2189345,129.1423018,115
4_1_shp,35.2191497,129.1425528,116
4_1_shp,35.2193991,129.1427953,117
4_1_shp,35.2196357,129.1429777,118
4_1_shp,35.2199561,129.1431858,119
4_1_shp,35.2203457,129.1433746,120
4_1_shp,35.2207011,129.143572,121
4_1_shp,35.2210079,129.1437974,122
4_1_shp,35.2212182,129.1440441,123
4_1_shp,35.221415,129.1443295,124
4_1_shp,35.2217961,129.144933,125
4_1_shp,35.2220387,129.1451948,126
4_1_shp,35.2222875,129.1453992,127
4_1_shp,35.2226771,129.1455633,128
4_1_shp,35.2230676,129.1456749,129
4_1_shp,35.2239177,129.1458251,130
4_1_shp,35.2251097,129.1459968,131
4_1_shp,35.2256484,129.1460921,132
4_1_shp,35.2267066,129.1463329,133
4_1_shp,35.2285301,129.1469582,134
4_1_shp,35.228783,129.1470685,135
4_1_shp,35.2290415,129.1472044,136
4_1_shp,35.2292848,129.1474105,137
4_1_shp,35.229495,129.14769,138
4_1_shp,35.2296914,129.1480469,139
4_1_shp,35.2298574,129.1484281,140
4_1_shp,35.2303175,129.1499547,141
4_1_shp,35.2304478,129.1502806,142
4_1_shp,35.2305383,129.150434,143
4_1_shp,35.2308891,129.1509921,144
4_1_shp,35.2310404,129.1512567,145
4_1_shp,35.2314286,129.1519808,146
4_1_shp,35.2315956,129.1522966,147
4_1_shp,35.2320907,129.1531518,148
4_1_shp,35.2325216,129.1539359,149
4_1_shp,35.2330537,129.1547579,150
4_1_shp,35.2335532,129.1556055,151
4_1_shp,35.2337898,129.1559703,152
4_1_shp,35.2340001,129.1561849,153
4_1_shp,35.2342591,129.1564252,154
4_1_shp,35.2346359,129.1567578,155
4_1_shp,35.2349514,129.1570582,156
4_1_shp,35.2351617,129.1573157,157
4_1_shp,35.2354106,129.1576547,158
4_1_shp,35.2356034,129.157998,159
4_1_shp,35.2357523,129.1584057,160
4_1_shp,35.2358487,129.158792,161
4_1_shp,35.2359276,129.1592319,162
4_1_shp,35.236024,129.1599614,163
4_1_shp,35.2361256,129.16047,164
